timestamp,src,dst,sport,dport,proto,length
1762941647.081605,172.16.10.43,60.69.34.214,30980,5812,UDP,1294
1762941560.0865808,188.172.187.108,172.16.10.43,13940,64010,ICMP,1040
1762940070.3327644,172.16.10.43,160.209.135.28,18555,52497,ICMP,830
1762940931.143447,172.16.10.43,230.151.116.129,62162,19867,UDP,989
1762941544.439809,32.181.67.145,172.16.10.43,2727,56123,UDP,1455
1762941220.1623762,35.46.119.79,172.16.10.43,28184,43442,UDP,1321
1762939969.4186814,41.29.44.123,172.16.10.43,3730,65295,UDP,108
1762939883.1974874,172.16.10.43,143.32.57.43,38877,11797,TCP,373
1762941200.1169686,17.192.231.40,172.16.10.43,33942,18602,TCP,1049
1762941162.791536,9.130.176.209,172.16.10.43,26425,55572,ICMP,376
1762940942.373899,110.14.84.49,172.16.10.43,64268,23195,UDP,715
1762940375.4304383,172.16.10.43,148.122.43.75,52129,60053,UDP,355
1762939719.9523745,172.16.10.43,114.155.40.210,22597,54541,ICMP,459
1762941135.7001193,180.244.233.146,172.16.10.43,32658,43070,UDP,601
1762940803.3497,172.16.10.43,82.50.15.105,1824,43251,TCP,989
1762940806.2883298,70.194.91.23,172.16.10.43,39621,1139,UDP,710
1762940106.0264335,81.48.216.148,172.16.10.43,61613,22525,ICMP,676
1762941461.5194612,172.16.10.43,251.249.70.71,21766,56058,ICMP,746
1762939741.2334473,170.76.218.26,172.16.10.43,566,5160,TCP,1108
1762941119.9846883,195.89.69.155,172.16.10.43,28354,26984,TCP,71
1762939949.546635,172.16.10.43,202.252.114.174,32172,15269,ICMP,198
1762941408.1455321,172.16.10.43,105.175.141.224,19403,18787,ICMP,1001
1762940185.0053895,172.16.10.43,152.28.65.237,9482,5139,UDP,792
1762940934.0452487,122.76.25.188,172.16.10.43,29849,14980,TCP,1424
1762940237.687201,216.66.211.116,172.16.10.43,28074,34709,UDP,1499
1762940860.100764,172.16.10.43,88.58.139.153,53646,45224,UDP,707
1762940037.9033303,172.16.10.43,29.61.189.76,32677,44442,ICMP,112
1762940843.733415,172.16.10.43,7.158.152.111,51091,3753,UDP,893
1762940996.4665794,23.31.182.32,172.16.10.43,12056,52710,TCP,117
1762939884.104501,245.207.125.127,172.16.10.43,29826,19199,UDP,834
1762940793.744773,195.108.210.176,172.16.10.43,56490,9101,TCP,191
1762940086.840915,84.234.157.93,172.16.10.43,38554,4249,UDP,118
1762940891.9764981,172.16.10.43,146.126.214.183,25264,56845,UDP,1425
1762939748.2613518,172.16.10.43,236.71.164.212,7397,38946,ICMP,219
1762939789.7736583,172.16.10.43,93.164.100.1,46910,7871,TCP,553
1762941401.9261408,172.16.10.43,163.58.124.38,43198,6718,TCP,1138
1762940389.4335775,205.195.89.183,172.16.10.43,29945,21165,UDP,928
1762940987.390387,62.68.112.163,172.16.10.43,20528,18933,ICMP,777
1762941243.6986244,172.16.10.43,243.236.203.112,36558,4615,UDP,1144
1762940424.742655,54.134.185.3,172.16.10.43,29373,26254,ICMP,749
1762940776.7625043,172.16.10.43,249.200.159.106,36851,10961,UDP,1202
1762939794.686133,172.16.10.43,131.233.134.218,15688,47023,TCP,164
1762940959.0537233,146.103.108.50,172.16.10.43,36985,51240,UDP,1423
1762941006.575775,31.246.48.220,172.16.10.43,18515,8394,TCP,1012
1762940322.5639536,172.16.10.43,54.83.213.15,15476,27419,UDP,988
1762941416.1871343,146.130.68.10,172.16.10.43,55902,46572,UDP,949
1762940862.1987653,172.16.10.43,131.194.191.101,60533,36400,UDP,241
1762941381.084843,172.16.10.43,133.226.26.128,24663,1853,ICMP,483
1762940131.0564373,172.16.10.43,24.57.232.134,31125,40928,ICMP,915
1762939751.4047031,40.254.177.74,172.16.10.43,14667,2280,ICMP,1211
1762940173.2713268,172.16.10.43,171.158.164.39,6122,14613,TCP,1047
1762940369.1032908,67.189.27.211,172.16.10.43,41234,55987,TCP,1172
1762940929.4283445,172.16.10.43,203.180.184.199,50579,45576,TCP,837
1762940729.487322,172.16.10.43,244.41.163.151,24515,52174,ICMP,419
1762940637.4496596,66.116.132.126,172.16.10.43,22453,7942,UDP,162
1762940553.486841,172.16.10.43,105.181.2.90,8491,46626,UDP,835
1762941295.5626667,172.16.10.43,214.62.193.82,25976,24311,TCP,765
1762941392.725793,22.179.140.53,172.16.10.43,32322,25117,UDP,844
1762939789.2308722,198.182.236.28,172.16.10.43,9504,58222,TCP,1328
1762941362.9603875,172.16.10.43,172.46.131.42,15052,2214,ICMP,360
1762939886.2846954,172.16.10.43,174.123.142.146,31494,6506,TCP,134
1762941291.6291254,188.88.46.194,172.16.10.43,41122,1513,ICMP,484
1762939925.6692655,225.61.180.28,172.16.10.43,49533,22770,TCP,875
1762940868.015423,241.129.3.230,172.16.10.43,47308,9645,UDP,752
1762941150.487352,172.16.10.43,163.73.31.186,60182,37496,UDP,946
1762939770.1931193,221.71.47.242,172.16.10.43,57272,10896,UDP,1296
1762941368.1059842,5.215.78.83,172.16.10.43,4312,45451,ICMP,596
1762939845.1040766,172.16.10.43,172.70.29.158,26620,17872,ICMP,90
1762940281.535931,172.16.10.43,70.219.145.179,46775,60233,ICMP,349
1762941348.19782,172.16.10.43,95.177.143.43,26119,26185,ICMP,501
1762939943.7343988,4.108.75.35,172.16.10.43,38532,30934,ICMP,835
1762939924.5984368,172.16.10.43,78.82.87.249,29216,18336,ICMP,1036
1762941244.020366,172.16.10.43,123.215.24.82,13596,63883,ICMP,125
1762940960.8316772,147.185.71.160,172.16.10.43,39448,3200,UDP,1037
1762941487.8218699,172.16.10.43,205.118.63.88,52451,47678,TCP,105
1762941520.116068,172.16.10.43,117.113.129.254,1347,46134,UDP,75
1762941280.749662,172.16.10.43,250.96.67.117,35797,23148,TCP,44
1762941095.8520646,58.42.121.240,172.16.10.43,40188,17680,ICMP,398
1762940727.1929703,161.167.133.44,172.16.10.43,58053,50720,ICMP,1376
1762940541.9846714,172.16.10.43,115.65.84.235,25276,38531,UDP,848
1762941399.9212835,172.5.254.24,172.16.10.43,12802,61908,TCP,1408
1762941482.967337,172.16.10.43,129.133.233.51,20664,39929,UDP,623
1762940661.921921,3.15.239.114,172.16.10.43,7157,55816,ICMP,312
1762941200.6455333,172.16.10.43,28.214.141.117,8095,8508,ICMP,381
1762940705.1977105,172.16.10.43,31.104.222.247,3639,61373,ICMP,704
1762940086.26154,191.162.245.167,172.16.10.43,51347,60533,TCP,1346
1762940252.9398544,46.173.55.189,172.16.10.43,36905,49689,UDP,1078
1762940823.4835718,195.127.133.47,172.16.10.43,22962,44740,ICMP,892
1762940124.4620159,253.28.215.167,172.16.10.43,12593,56511,UDP,428
1762940532.0933228,172.16.10.43,184.242.7.242,47500,9375,UDP,1193
1762940210.1842077,172.16.10.43,50.139.28.236,54924,40866,TCP,1332
1762941009.2589033,172.16.10.43,46.142.141.55,61898,7742,TCP,562
1762941143.1476204,228.54.193.225,172.16.10.43,29725,47932,UDP,1246
1762941440.945667,172.16.10.43,146.244.229.91,55500,32018,TCP,236
1762941331.6468053,172.16.10.43,69.171.184.149,54102,52016,ICMP,128
1762941188.3121924,172.16.10.43,45.204.7.40,52673,22538,ICMP,63
1762940163.5894203,172.16.10.43,220.170.86.187,45117,27085,UDP,1297
1762940032.7053819,18.32.183.236,172.16.10.43,25779,19141,UDP,793
1762940180.2926195,172.16.10.43,34.6.204.102,57378,23843,ICMP,1258
1762941286.3013484,172.16.10.43,135.205.2.45,972,47333,ICMP,720
1762939898.85486,162.146.94.31,172.16.10.43,63193,893,ICMP,1147
1762941531.604527,11.82.235.61,172.16.10.43,15974,51673,UDP,1446
1762940891.975547,37.55.240.52,172.16.10.43,39774,45879,TCP,881
1762940969.279072,218.106.107.24,172.16.10.43,40704,4991,UDP,407
1762939933.5650866,172.16.10.43,120.225.246.48,61026,39290,ICMP,1333
1762940670.3504348,190.0.99.140,172.16.10.43,28581,40946,ICMP,850
1762940812.3866987,172.16.10.43,229.222.88.29,21212,12681,ICMP,619
1762940796.6734533,172.16.10.43,36.201.103.197,48576,90,TCP,1141
1762941052.2696767,65.175.23.231,172.16.10.43,5699,12912,UDP,1474
1762941343.4435198,7.103.205.225,172.16.10.43,49021,48141,ICMP,1399
1762940037.9797525,37.48.126.89,172.16.10.43,16947,31487,UDP,1125
1762941155.7077634,172.16.10.43,109.117.47.156,47603,43563,TCP,1000
1762941634.26447,172.16.10.43,155.155.197.112,37124,65397,ICMP,122
1762941380.297844,172.16.10.43,249.187.163.55,63703,47621,UDP,189
1762941566.2794883,172.16.10.43,58.245.219.225,59147,8448,UDP,502
1762941027.073504,119.236.250.126,172.16.10.43,42895,47923,UDP,279
1762941140.063966,110.135.46.237,172.16.10.43,56232,6968,TCP,232
1762941045.9078279,12.164.190.227,172.16.10.43,58164,9539,UDP,838
1762940715.1142862,172.16.10.43,243.94.218.188,42151,52348,TCP,280
1762940760.0610054,162.174.20.237,172.16.10.43,58902,49107,ICMP,301
1762941539.3642414,249.86.237.56,172.16.10.43,41246,17594,UDP,670
1762940932.1438415,166.235.168.120,172.16.10.43,12953,45438,UDP,1456
1762941115.8068473,172.16.10.43,15.3.170.130,41428,42525,UDP,787
1762940388.9595897,172.16.10.43,89.63.159.121,1895,58178,TCP,106
1762941236.820399,34.117.190.63,172.16.10.43,8215,44249,UDP,418
1762941375.609882,172.16.10.43,100.51.207.19,33312,41721,ICMP,88
1762940028.8719554,172.16.10.43,200.54.13.14,6290,9474,UDP,215
1762940945.4212077,56.110.227.45,172.16.10.43,42672,25622,TCP,1185
1762940405.9726925,119.152.125.4,172.16.10.43,58733,13193,TCP,631
1762940047.1208458,172.16.10.43,238.5.67.145,37677,58873,ICMP,1112
1762941075.9465723,167.42.249.35,172.16.10.43,56787,53459,ICMP,267
1762941294.2390316,172.16.10.43,24.249.164.29,61470,1028,ICMP,71
